country_id,year,country,gdp,gdp_per_capita,capital_stock,labor_force,human_capital,tfp,investment_rate,government_expenditure_share,trade_openness,inflation,population_growth,ln_gdp_per_capita,ln_capital_stock,ln_labor_force,ln_human_capital,ln_tfp,trade_openness_std,government_expenditure_share_std,ln_investment_rate
0,1990,C00,200.6214637450631,1.839485093316145,14.325511728173662,109.06392472221196,3.4186003054094845,1.6836224271724562,0.1719215339200283,0.2172512047646479,0.4741173715166042,0.0307236287244635,0.0216563171570178,0.6094856918691587,2.6620419846973977,4.691934175666947,1.2292311998776164,0.52094767878805,-0.8254385360977952,0.9330761266131335,-1.7607171043980838
0,1991,C00,315.5005968891002,2.822584867478255,47.81387569153409,111.77718711819418,3.453676989338306,1.697632272323075,0.1083314249588182,0.1321517350367731,0.7218788733591297,0.0806872008571246,0.0196399493920983,1.0376530847838854,3.867315883806223,4.716507489078636,1.2394394574991634,0.5292344992547738,0.8456841965124243,-1.2005789969906777,-2.222560001240424
0,1992,C00,385.9054717162296,3.368188667166064,78.64553362948064,114.57359128309275,3.51857408394155,1.696101028289796,0.1526574423030352,0.2415214626586387,0.5946260941335072,0.0869393096744201,0.0069012744795512,1.2143751123782762,4.364950839964018,4.741217335168764,1.2580558177496397,0.5283321041626713,-0.012621111496761291,1.5415917880184482,-1.8795588069573592
0,1993,C00,477.6117982309514,4.070465893484791,132.0516885583629,117.3359047168088,3.57486097912575,1.7063421010869468,0.1449469499722159,0.1004972434159642,0.5670492168243731,0.0507133771453523,0.0273894702237075,1.4037574630469798,4.8831934259265335,4.765040801889928,1.2739262884320215,0.5343519571533539,-0.19862396594744008,-1.99423574300551,-1.9313874657660681
0,1994,C00,554.2125513115211,4.642479616205745,192.03644378359928,119.37856428640042,3.5996670403861546,1.7096981189117082,0.1699645260589285,0.1931500443863873,0.5205359694349442,0.0553980229934006,0.0204853877467402,1.5352486235416534,5.257685165388795,4.782299656251705,1.2808413524030895,0.5363168162816633,-0.5123504509015134,0.32880016002589607,-1.7721655339481364
0,1995,C00,643.5430471199821,5.260097770960749,272.79036633831964,122.34431281349356,3.62850537645498,1.719035836278861,0.1310721362052945,0.1214594020747152,0.6444180415596864,0.0478316581653966,0.0200255672832123,1.6601496142119938,5.608703611336661,4.806839305878144,1.2888208214643162,0.5417635733497079,0.3232198267685684,-1.4686623479295848,-2.0320074492818145
0,1996,C00,705.0839969818022,5.65661471172799,338.04560262071783,124.6476970616251,3.631577453384334,1.7252132514895295,0.1327676821139465,0.1479089092311352,0.5758071432500986,0.0521215257044361,0.0294309295060526,1.7328256058089138,5.823180805378477,4.8254913345612325,1.2896671140438118,0.5453506668944009,-0.13955276307000583,-0.8055074934804048,-2.0191544291317673
0,1997,C00,780.1651063735382,6.130989784884056,407.99477841217833,127.24945461449532,3.6959684517128855,1.7434427469203035,0.0857416862788274,0.1789394449820313,0.6090345314911539,0.1138972633745585,0.0190381951760943,1.8133562026372703,6.0112543763129,4.846149369484279,1.3072426179510395,0.5558617485790773,0.08456213541888614,-0.027494871253879543,-2.456416150652925
0,1998,C00,814.7798526334915,6.2681977847559045,446.3278157196938,129.98630238104724,3.750523762592315,1.723725932655655,0.1776634671917282,0.2100773213074709,0.718654792056457,0.0127183763561578,0.0270139715546804,1.8354888786793921,6.101053694854853,4.867429078604527,1.321895500253987,0.5444881878266867,0.8239381402582756,0.7532090458488383,-1.727864151948271
0,1999,C00,953.3587179717028,7.240245210979848,559.8414822361466,131.67492124796163,3.8296142158685664,1.8226605974688828,0.1141866613254365,0.1573480908158891,0.6149477047631462,0.024895730376514,0.0122466828446693,1.9796550747439545,6.327653676222594,4.8803361672903804,1.3427640711919897,0.6002973003428864,0.12444580662366465,-0.5688437608468283,-2.1699207895851784
0,2000,C00,1031.1716671454672,7.675060256855034,629.5134275303035,134.3535597944614,3.846413032148511,1.862219673284716,0.116554404911024,0.2419973762007015,0.4825120061495644,0.0303381545138297,0.0240675860868483,2.037976144498472,6.444947183726018,4.900474831133709,1.3471410340547287,0.6217691489555902,-0.7688176944304195,1.553524122857453,-2.1493971200401725
0,2001,C00,1137.6421880721623,8.35188790492594,705.6350876284307,136.21377597766624,3.913435502678106,1.9346220879861695,0.0962774692068187,0.1873853543412921,0.6389824191372635,0.0634546861533193,0.0138152464456095,2.1224876097051415,6.559098230820773,4.914225533811051,1.36441563340077,0.6599120040412385,0.2865571809238957,0.18426505904304755,-2.340520952174908
0,2002,C00,1218.1278342315368,8.82453669229275,765.769942224936,138.03872959080513,3.99336825533676,1.9696417974390328,0.1522715263523086,0.193857928379879,0.4979962917632263,0.0469676109148301,0.0214653623664934,2.1775361019843036,6.640881788109575,4.9275342949913155,1.384635049056939,0.677851697505902,-0.6643779752053304,0.34654857037980874,-1.8820899941939961
0,2003,C00,1359.1727346482194,9.687171224959952,897.6522308798585,140.30646337149247,4.130063549606112,2.012400636500309,0.1094826267867082,0.2062621443453531,0.4537977494659018,0.0636125381122735,0.025792977895037,2.270802456034906,6.7997827225583976,4.943829054268922,1.4182927941683865,0.699328355924138,-0.9624920414828212,0.657553081144143,-2.2119894017954453
0,2004,C00,1470.211219340565,10.314603853550825,983.622375964429,142.53685747072507,4.23306600958668,2.0535786917270986,0.1702217451263777,0.2558717193061579,0.5631917825995694,0.0173879150692753,0.0155524278518723,2.333560740894873,6.891242059132112,4.959600615182209,1.4429265554608295,0.7195839744628681,-0.22464191455801735,1.9013883733428771,-1.770653308804124
0,2005,C00,1620.9076910143133,11.193636191401998,1165.0307291074498,144.8061794485832,4.293728794844863,2.092599376393556,0.1543344941706775,0.2130873299614409,0.601950283781686,0.0836060223147195,0.0186767158338102,2.4153454196195985,7.060502742568202,4.975396154790916,1.4571555383666885,0.7384070139592012,0.036779702301983956,0.8286774407421525,-1.8686329919680398
0,2006,C00,1751.459370515917,11.702000595209332,1333.640546659983,149.67178955989328,4.385976148332999,2.081864450885191,0.1141810218416696,0.1992988966097274,0.5664805822011223,0.0614200148227627,0.0223661881228677,2.4597598182299407,7.195667734888599,5.008444827173612,1.4784122118443386,0.7332638628308753,-0.20245934084788655,0.48296716121362415,-2.169970179093272
0,2007,C00,1796.7132320073583,11.773178152475142,1440.2691290334592,152.6107231826459,4.4147193942007945,2.044119058282511,0.1329507154701628,0.2142559517729388,0.6321140616195305,0.0026278366386403,0.0208659046292559,2.465823906273689,7.272585270269445,5.0278903862547155,1.4849442746636545,0.7149669183371579,0.2402309022316029,0.8579776928310435,-2.0177767798095605
0,2008,C00,1917.7902056080677,12.29692000511006,1578.3245996912035,155.95695546617512,4.442004330194338,2.075166560239356,0.148374741173094,0.134281188086775,0.6536681040522425,0.056823535791047,0.0254152562158763,2.5093488249329194,7.364119183478176,5.049580042675939,1.491105700301643,0.7300414204560683,0.38561043061306965,-1.1471883187039709,-1.9080141704643134
0,2009,C00,2009.8287860402704,12.56945603096041,1752.3935030942112,159.89783337399547,4.447441587204209,2.06119295521348,0.1622264442997755,0.2005514380364883,0.6772571529459072,0.1555819447196416,0.0228544525534658,2.5312697464836114,7.468737848499757,5.074535069866904,1.492329006622072,0.7232849196577662,0.5447158426875895,0.5143714865435038,-1.8187621154491924
0,2010,C00,2212.0935217879723,13.48807391545396,1955.773335488264,164.00366246906952,4.55793205637635,2.113431108756473,0.1378124768337557,0.2103587688197307,0.4840762178193642,0.0328954417977997,0.0175731822608544,2.601805881334487,7.578540962227748,5.099888759703313,1.516869024257004,0.7483127446838822,-0.7582672672632559,0.7602656341974963,-1.981861381440718
0,2011,C00,2305.6362402619384,13.777258433056348,2123.723289229591,167.35087401205524,4.735160440075881,2.060538673960196,0.1680142406804063,0.1154913651524139,0.5292102201315849,0.0726685179090209,0.0203214000954773,2.623019293183424,7.660926095734402,5.120092650303126,1.555015609923739,0.7229674408320471,-0.45384363115867177,-1.618295860310378,-1.7837065372165093
0,2012,C00,2491.1926466857103,14.671673164380614,2362.442381176356,169.79608383955434,4.772463233819946,2.1139524532134413,0.125997557542046,0.188658343583279,0.606835775985572,0.0204519895718254,0.0307197204466266,2.6859186391196324,7.767451270150422,5.134598210239989,1.5628625728311394,0.7485593958107406,0.06973178332017631,0.21618206190033035,-2.0714927568054793
0,2013,C00,2615.1049711247115,15.05268005406156,2510.9556033431154,173.7301903536504,4.747466688144952,2.147465870547322,0.128260338888825,0.2140973333918489,0.4811218892350949,0.036557906755993,0.0225249363949022,2.711556052022946,7.828418678134337,5.157503465591908,1.5576111469645633,0.7642884821061293,-0.7781938725673783,0.8540007359523173,-2.053693183062938
0,2014,C00,2733.987040867841,15.3632034869419,2670.602960935404,177.9568332341376,4.761716359104934,2.15889918969813,0.1340329567316656,0.1538668306970515,0.8648181360421645,0.0521494513288286,0.0136955802283247,2.73197526632162,7.8900595539646705,5.181541010961224,1.5606081828940055,0.7695984573893105,1.8097930248645613,-0.6561276007215957,-2.0096695635122273
0,2015,C00,3005.70481558239,16.48472998989334,2850.105120423499,182.3326689260403,4.937354911901396,2.230549042574212,0.1033047599786705,0.1606306370853499,0.7900366723779934,0.0187699160314365,0.0222190971407311,2.8024344972505397,7.955111156941608,5.205832869831548,1.596829744864132,0.8022477626003336,1.3054006839330372,-0.4865421708522265,-2.2700718247441927
0,2016,C00,3138.527233012157,16.81184005204915,2961.101376534327,186.68552777657493,4.965730617014427,2.2547909317849366,0.0518241627761525,0.1390244943466284,0.562114777291026,0.0025665045410545,0.0281620565196581,2.8220834031819066,7.9933165647780315,5.229425531616943,1.602560440148351,0.8130572554790977,-0.23190619105321175,-1.0282618466998432,-2.959898775616592
0,2017,C00,3216.3338582169654,17.010052002452635,2916.4758263779336,189.08430484240796,5.018645091999363,2.2879862571859024,0.1924072249795205,0.1225655139528224,0.7744745628232439,0.0403069918305876,0.0150924567447602,2.8338044635725645,7.978131257586715,5.242192972972867,1.613159995281381,0.8276720670248195,1.200436051207967,-1.4409293751678354,-1.648141189586975
0,2018,C00,3456.1513222844533,17.879461694093276,3331.168390798679,193.30287351023773,5.1046433803243465,2.287976332968249,0.1517317317710589,0.1645874561255295,0.6170276017876872,0.0598639202356314,0.0279300840807267,2.88365266269782,8.111078389542381,5.264258251650808,1.630150592237116,0.8276677294816435,0.13847447198672833,-0.3873348873609293,-1.8856412400054816
0,2019,C00,3578.624537611235,18.26084455465125,3622.3944288358266,195.9725645164488,5.293506739595225,2.2269344942393734,0.1452896953703547,0.203532688259383,0.6421487801602549,0.0213190144053821,0.0189593887482136,2.9047591257210854,8.194890530591652,5.277974672475935,1.6664809259836786,0.8006259734911937,0.3079139205538282,0.5891188361235294,-1.9290256306017919
1,1990,C01,171.72590347340656,0.8696079791847284,18.6305191116336,197.4750779476545,3.3968079822478106,0.8973832024245496,0.1496877354241965,0.2125144847535583,0.6944443262885418,0.0151301496723378,0.0171990947990151,-0.13971276752182393,2.9248010485105125,5.285612388772038,1.2228361618957382,-0.1082723036625198,0.6606413430925896,0.8143147882281121,-1.8992039186068894
1,1991,C01,239.71352993606007,1.185747121640404,43.03164437842765,202.1624388212151,3.4692549689447296,0.9078370874904024,0.1441589816000579,0.2311065958315369,0.5112642916746255,0.0564129214351011,0.0189890367378305,0.17037305831353466,3.7619357608177113,5.309071526824025,1.2439398645500728,-0.09669033554180292,-0.5748868472321792,1.2804652024080296,-1.9368385495195792
1,1992,C01,307.81012003374246,1.4943279586468436,74.57628762327514,205.9856527829897,3.5605948837110217,0.934090445645584,0.1652107852867883,0.2322191522861731,0.6031505762449139,0.0604585891388489,0.0184486662170327,0.4016765797868198,4.3118225964036165,5.327806519679622,1.2699276330699447,-0.06818200856204217,0.044875536425380745,1.3083597567139946,-1.8005331337866746
1,1993,C01,377.4075233738131,1.7934275673338445,120.20949913964104,210.43923392728752,3.609705544964621,0.9472027711230988,0.1588214323547389,0.1472711726706611,0.9138580913528188,0.0098194785550089,0.0139290569360613,0.5841286309654802,4.789236046762611,5.349196936518058,1.2836262025262677,-0.0542420892621876,2.140561863107685,-0.8214971334172487,-1.8399747748254869
1,1994,C01,452.1917783668868,2.0947743817208964,171.73523764354977,215.86657843094437,3.693382960302997,0.970678766502506,0.1599795235786545,0.1795101290861234,0.4654118442771252,0.0422741367458117,0.0166141914424394,0.7394458538854097,5.145953974823461,5.374660524384257,1.3065428294658972,-0.02975969292114469,-0.8841563125120561,-0.013186402980821205,-1.8327094495715557
1,1995,C01,512.7145796254698,2.3174966035320312,232.0551962778204,221.23638880163017,3.743691870381189,0.9663109164686016,0.1316076382932229,0.1965172581710249,0.5154413170794038,0.015333388133007,0.0212184360574595,0.8404875528827026,5.446975258359632,5.3992317624549795,1.3200722556508757,-0.03426963685699493,-0.5467132930007716,0.4132245749703766,-2.0279302200334617
1,1996,C01,562.4076076185582,2.489277186010006,283.28848748138364,225.9320941755088,3.7810540648615567,0.9688064752617874,0.1483033075403585,0.122076626340107,0.3888804338435166,0.0184466733624269,0.0189327642414407,0.9119923815922947,5.6464657688112645,5.420234485872696,1.3300028238971642,-0.03169040296936123,-1.4003518424197405,-1.4531870021903333,-1.9084957270501526
1,1997,C01,642.5509605391102,2.7839926989662294,346.8652017533791,230.80195604597185,3.895244250425673,0.9974660054927902,0.1367025157212152,0.1792393516838924,0.4496205953043286,0.0394446059202283,0.0185567068053993,1.0238861199709721,5.848936236904274,5.441560009667233,1.35975638606666,-0.0025372105053209247,-0.9906664641639492,-0.01997546516268643,-1.9899481321939538
1,1998,C01,709.807234975799,3.0103311593257613,410.4229704154222,235.79041554178312,3.921538599359772,1.0200480354640349,0.1876048435341759,0.1756495940617257,0.6602567583148412,0.0607043197513333,0.0179938976405708,1.1020500924186152,6.017188263088065,5.462943340719853,1.3664840766311366,0.019849719779502378,0.4300501431336049,-0.10997960699252653,-1.6734174243308508
1,1999,C01,797.6813609559372,3.3130372372412764,514.8566377434034,240.77041814964812,3.9813063760959855,1.0343810636969586,0.1185955520291782,0.1809804069703577,0.6746997436868174,0.0835343082338512,0.024796354130426,1.1978653629893585,6.243888488596913,5.483843857672459,1.3816100006389544,0.033803241750478975,0.5274664124182771,0.023677116273168913,-2.1320362970916333
1,2000,C01,874.2082332857318,3.522505804853365,573.4181344473208,248.1779397158789,4.010582629925589,1.065292761151169,0.1473990167655163,0.2675921173287069,0.4787552571967273,0.0148083447345767,0.0170030367727798,1.2591726127250011,6.351615179121689,5.514145987740087,1.388936525010074,0.06324965448489239,-0.7941565325029541,2.1952478694296835,-1.9146119697680342
1,2001,C01,927.8658311995218,3.703966819163599,662.1362990706443,250.5059781850436,4.049846482292681,1.061907693308763,0.1465083841633978,0.1936702390310863,0.8814256258823829,0.0685127151455815,0.0171154817216879,1.3094043586346293,6.495471424579415,5.523482785250309,1.3986789747932666,0.060067001253818475,1.9218086269544368,0.3418427321180898,-1.9206726223782915
1,2002,C01,978.3312555966976,3.845780706410084,751.7268817851692,254.3908065184349,4.131324949364873,1.046720912473872,0.1970167763012223,0.2271776048288514,0.5296236521842943,-0.0113940358727263,0.026769361870827,1.3469766269268424,6.622373068865233,5.538871692913744,1.4185981665083316,0.04566233711340535,-0.45105507968261765,1.1819556369515105,-1.6244663949805076
1,2003,C01,1049.5191372579836,4.046995204902,891.8536701925959,259.33293323074207,4.245995611111638,1.02610879992417,0.1242002244470814,0.1802097479887273,0.6070470890647113,0.0264980358556226,0.0231142496617374,1.3979746810405433,6.793302072253563,5.558112692697043,1.4459763296280663,0.02577378393751826,0.07115706564863061,0.004354781011091686,-2.0858603023420295
1,2004,C01,1112.6140627827283,4.228297344493551,959.7744256880628,263.13524620771267,4.304033192224652,1.0409978211257005,0.1577123684940481,0.2084645951235555,0.4313036862243196,-0.0060234251220686,0.0263883841094925,1.441799392993398,6.866698283609743,5.572668144135351,1.4595525347778533,0.04017969657175617,-1.1142119017203167,0.7127739938293076,-1.8469823575620365
1,2005,C01,1228.7116710643738,4.570501979508363,1068.0632149511482,268.8351687786695,4.336500426147504,1.0867621121086426,0.1459339030365571,0.227171887362553,0.6101277722115164,0.1018224377464596,0.028776704212216,1.5196230412170715,6.9736022077976445,5.59409843632085,1.4670676694122877,0.0832027360822066,0.09193591789286394,1.1818122858671778,-1.9246014787096448
1,2006,C01,1338.7033755035666,4.887969042357663,1172.6094797695623,273.8772205598619,4.445015601781638,1.114170581574506,0.1836937368332165,0.1414030615767958,0.7029077189997659,0.0717527346054876,0.0112063025678844,1.586776888452688,7.066986868899246,5.6126799058147085,1.491783378921831,0.10811025507390953,0.7177259500616077,-0.9686252570276461,-1.6944853818811214
1,2007,C01,1418.600289744091,5.107758170299577,1336.438241743184,277.7344272077956,4.421111155506194,1.1215617328798082,0.1642795319807288,0.2400942820838411,0.6111142170629662,0.0888584663671387,0.0130994927089255,1.630760593725282,7.197763325564943,5.626665359289188,1.48639105714423,0.11472211838501832,0.09858937455770073,1.5058088253811701,-1.806185838809885
1,2008,C01,1523.3495618188315,5.422645692927577,1475.9345564880464,280.92367602140087,4.485435445767809,1.1438541886538531,0.1419421574990784,0.0973023159984049,0.5866319940730818,0.0008659149848544,0.0233483627441501,1.6905838315788015,7.297046665754708,5.638083016857349,1.500835580155264,0.1344034273638044,-0.06654039370319789,-2.074340510706369,-1.9523356459227703
1,2009,C01,1593.7898015199494,5.552170322851757,1588.8466609637237,287.0570801764115,4.5106297697520565,1.145826360606361,0.111216412692553,0.1774928361090731,0.7432713480751857,0.0104282186099336,0.0225202325775892,1.7141889004810253,7.370763661542766,5.659681081616592,1.5064367822919904,0.13612608901707052,0.989973969293639,-0.06376494959288667,-2.196277311900844
